Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
312,11072846,Shiyiyue,"2023-10-26 15:10:59",0.12168,3,shiyiyue
313,11255622,"Aly Mohamed","2023-11-24 18:13:07",0.12174,3,alymohamedd
314,11111802,"Hajiaga Hajiyev","2023-10-31 20:38:03",0.12174,21,hajiagahajiyev
315,11052875,"Hajiyev Hajiaga","2023-11-03 02:09:47",0.12174,70,hajiyevhajiaga
316,11248364,"Aitor Mentxaka","2023-11-25 11:38:10",0.12175,11,aitormentxaka
317,11097797,XinruLi22,"2023-10-20 13:46:34",0.12177,1,xinruli22
318,9747373,SvejkTheBrave,"2023-11-20 19:39:03",0.12177,1,svejkthebrave
319,11271253,SITCEG08,"2023-11-16 22:21:54",0.12179,21,"aucetinnn,chiangwenhao,chonghuajun,glenchionh,yiminggg"
320,11199010,"Ekaterina BULAEVA","2023-11-15 13:27:47",0.12180,25,ekaterinabulaeva
321,11093457,"Victoria Tournier","2023-10-22 15:39:57",0.12181,10,victoriatournier
322,11067251,Y.shinji,"2023-11-13 01:56:06",0.12181,49,yshinji
323,11063052,"Minchao Zhong","2023-10-13 11:08:28",0.12183,6,minchaozhong
324,10870299,"Haoqing Zhai","2023-11-23 15:44:21",0.12187,10,haoqingzhai
325,10905311,"William Chettleburgh","2023-11-18 03:14:34",0.12188,1,willchet
326,11109261,"chengzhong wang","2023-10-24 11:24:28",0.12189,8,kunz1111
327,11207878,"Alena Makarova","2023-11-20 21:29:33",0.12197,39,alenamakarova
328,11253747,cuican1,"2023-11-21 14:26:32",0.12197,15,cuican1
329,11015135,"Nikita Zagainov","2023-10-09 04:24:13",0.12197,1,nikitazagainov
330,11106500,huyihaozuishuai,"2023-10-26 04:25:51",0.12203,14,huyihaozuishuai
331,11284169,JJ6816,"2023-11-25 11:14:21",0.12206,1,"dayijia6752,jianghuiyang,jjy6930,liuzhixun"
332,11242273,"Hawari Cracker","2023-11-15 14:50:06",0.12206,11,hawaricracker
333,11158369,"Lokesh Dumpa","2023-11-13 19:37:22",0.12210,8,lokeshdumpa
334,11086665,WIN&WIN,"2023-11-20 12:29:29",0.12210,5,"blingbling126,fengningcao,thethirdpole"
335,11045788,"Noam Nitzan","2023-10-17 10:48:39",0.12212,3,noamnitzan
336,11133591,DKFA,"2023-10-26 07:00:29",0.12212,3,redkfa
337,10826611,"Belal Alashqar","2023-10-04 00:16:15",0.12213,1,abdelhai
338,10874443,liuwensheng,"2023-10-24 09:13:17",0.12216,3,liuwensheng
339,11082120,"Yoav Ilan","2023-10-23 18:42:16",0.12216,16,"jacobfoster13,martindieck,yoavilan"
340,11091298,"[Deleted] eb54e4e2-d81c-4b54-97cd-aa4259a7f6a4","2023-10-21 17:00:41",0.12217,21,"del=0434e1bb7b1491c3,del=ae6b1194033523e7"
341,11248037,"Mark Angelo Guerra","2023-11-17 10:48:43",0.12219,1,markangeloguerra
342,11123317,Junyong63,"2023-10-28 17:33:19",0.12220,4,junyong63
343,11122454,Xinyu557,"2023-10-24 10:18:56",0.12225,1,xinyu557
344,11194295,USC20214490119,"2023-11-16 14:14:58",0.12225,1,usc20214490119usc
345,11220525,KunLuLuke,"2023-11-20 00:24:18",0.12229,5,kunluluke
346,10509532,"Richard T Harrison","2023-10-05 19:37:51",0.12230,1,richardtharrison
347,11115311,sunjingxiang,"2023-10-23 12:25:14",0.12231,10,sunjingxiang
348,11247662,"Praveen Kumar Yalakati","2023-11-15 22:43:02",0.12231,1,praveenkumaryalakati
349,6484607,subing,"2023-10-22 10:25:19",0.12231,1,subing
350,10972345,GXUDaiTeam,"2023-09-28 08:10:44",0.12232,9,"czcz666,czh2654311667,memory1076"
351,11128754,fearaway,"2023-10-25 08:47:24",0.12233,2,fearaway
352,11086417,"learning one","2023-10-25 03:05:22",0.12235,1,azswsxdetw
353,11173445,Zhengxinhao745,"2023-11-02 12:14:39",0.12238,1,zhengxinhao745
354,11064893,"[Deleted] c45bee9b-51e9-4a37-b2ef-3faa2aabf915","2023-10-18 12:11:54",0.12238,21,del=71104090cb6abf27
355,10942191,"JiaHua Zheng","2023-10-23 11:43:26",0.12239,15,jiahuazheng
356,11125492,ZHTsing,"2023-10-28 18:20:10",0.12240,2,zhtsing
357,10952266,merenguesl,"2023-10-23 09:23:22",0.12240,14,merenguesl
358,10969794,清家空馬,"2023-09-27 12:28:09",0.12240,1,kumamentanpin
359,10997685,Elaine34,"2023-10-03 11:57:18",0.12240,1,elaine34
360,11185946,tkdsss,"2023-11-11 02:16:49",0.12240,1,tkdsss
361,11062700,saksornh,"2023-10-14 05:16:38",0.12241,4,saksornh
362,11022377,YerlanKusainov,"2023-10-06 14:10:10",0.12241,1,yerlankusainov
363,11097222,Ninging,"2023-11-21 15:53:11",0.12244,50,ninging
364,784207,"Leandro Cruvinel Lemes","2023-11-13 19:07:04",0.12244,4,asgren
365,10941158,Slime_Yu,"2023-11-12 03:38:31",0.12244,58,slimeyu
366,11201730,"IAN YU010172","2023-11-07 13:09:19",0.12246,1,ianyu010172
367,10851428,maldewar,"2023-11-04 11:52:01",0.12247,55,maldemwar
368,11124146,liweizhe,"2023-10-24 14:43:14",0.12249,4,liweizhe
369,11124676,zhenpengshen,"2023-10-25 04:16:45",0.12249,9,zhenpengshen101
370,11130859,liuxuanchen123,"2023-10-25 15:46:21",0.12249,1,liuxuanchen123
371,10886713,RShiYu,"2023-11-15 05:53:38",0.12249,1,rshiyu
372,10853522,"Ryuji Nozaki","2023-11-23 03:33:59",0.12249,1,ryujinozaki
373,11202169,"Jorge Vega Gamero","2023-11-21 09:24:51",0.12252,15,jorgevegagamero
374,11237600,FangJiana,"2023-11-14 05:20:25",0.12252,9,fangjiana
375,11202376,NicoAlvPro,"2023-11-21 09:05:31",0.12253,19,nicoalvpro
376,10941862,sunxiaohan111,"2023-10-23 11:50:17",0.12254,15,sunxiaohan111
377,10928681,"Muhammad Shafin Khan","2023-10-17 11:44:46",0.12255,1,shafinkhan06
378,10962618,"Yannan Chen","2023-10-12 13:39:11",0.12256,11,yannan90
379,11082632,z1124,"2023-10-17 03:14:00",0.12257,2,zzx1124
380,10913631,"Longteng Fan","2023-10-19 00:48:00",0.12259,6,longtengfan
381,10997243,Zysulishi,"2023-10-02 09:44:54",0.12260,2,zysulishi
382,11121845,zhangfeiyan,"2023-10-24 09:33:27",0.12263,1,zhangfeiyan
383,11028190,ShuJiaYang,"2023-11-05 09:25:07",0.12264,7,shujiayang
384,11290595,"Mesut Duman","2023-11-26 01:08:59",0.12265,28,dumanmesut
385,11089875,Shenzhenpeng,"2023-10-25 03:09:41",0.12265,10,shenzhenpeng
386,10739848,sunakawa,"2023-11-05 03:08:44",0.12266,15,sunakawa
387,11230117,"Javier Antonio Rodas Rojas","2023-11-18 05:44:40",0.12267,4,javierrodasrojas
388,11256577,"Thomas Ma","2023-11-19 06:20:30",0.12269,14,quantingma
389,11181576,"José Pacheco Almeida Prado","2023-11-05 19:50:10",0.12270,2,jpaprado
390,11264983,"Simone Zappatini","2023-11-18 19:48:57",0.12271,1,simonezappatini
391,10803168,"Anish Bhalla","2023-11-18 14:43:51",0.12271,1,anishbhalla
392,11236732,Liutiezhu,"2023-11-13 13:15:36",0.12271,1,liutiezhu
393,11085565,hygor007,"2023-10-17 12:42:27",0.12271,3,hygor007
394,11194290,USC20214490118,"2023-11-16 09:51:49",0.12273,1,huangshao
395,5013308,"Christoffer Mikkelsen","2023-10-28 20:01:50",0.12277,6,christoffermikkelsen
396,10870294,"Golla Sowmya","2023-11-25 10:58:25",0.12278,3,gollasowmya
397,10224235,"Natalie Cheong","2023-09-27 11:34:36",0.12281,4,nataliecheong
398,11218763,haifenggo,"2023-11-10 09:10:52",0.12282,1,haifenggo
399,7803907,NikhilGaur123456,"2023-11-22 02:58:11",0.12283,9,nikhilgaur123456
400,11071757,"Poonnawit S.Pongched","2023-10-24 16:26:37",0.12283,14,poonnawitspongched
401,11150142,"Lee Jeong Uk","2023-10-29 14:57:19",0.12288,2,leejeonguk
402,11242755,RomainBll,"2023-11-14 23:20:11",0.12288,1,romainbll
403,10985589,"Yutaka Murota","2023-10-08 18:26:46",0.12289,4,ymurota
404,11105396,duduuu1,"2023-10-21 14:36:51",0.12290,1,duduuu1
405,11006033,Ryan910915,"2023-10-04 12:56:11",0.12290,2,"chen310192,ryan910915"
406,11127571,"Shivam Bhardwaj #2","2023-10-25 04:10:56",0.12290,4,shivi2k
407,11126954,"Ujwal Kandi","2023-10-25 04:51:54",0.12290,4,ujwalkandi
408,11058343,"Ilya Razenshteyn","2023-10-13 15:11:27",0.12291,7,ilyaraz2
409,11060720,Stevens13677,"2023-10-23 18:05:18",0.12292,3,stevens13677
410,11133758,wzy910924,"2023-11-22 07:44:39",0.12292,1,wzy910924
411,11293084,"Phoebe Andes","2023-11-25 03:24:01",0.12293,20,phoebeandes
412,11201636,itzLawrence,"2023-11-13 04:56:02",0.12295,11,itzlawrence
413,11216582,АnastasiaMozhayskaya,"2023-11-20 20:28:39",0.12295,17,nastasiamozhayskaya
414,11222685,"Liam Kristoffy","2023-11-14 18:11:40",0.12296,1,liamkristoffy
415,11004694,ken41047672,"2023-10-04 13:50:28",0.12299,2,"justajerry,ken41047672"
416,7217590,AlexKad,"2023-10-22 07:55:03",0.12299,26,alexkad
417,11092472,"Harini Ala","2023-10-24 23:55:00",0.12299,8,hariniala
418,11112206,Aishwaryab09,"2023-10-24 23:51:37",0.12299,8,aishwaryab09
419,6630755,"group 29","2023-11-09 06:40:53",0.12299,3,"cheryltam,claire97yu,harismansoor,parkjw56,thgjhg"
420,10655819,oliverZhai,"2023-11-04 08:04:04",0.12299,2,getalemon
421,10957159,sane_okabe,"2023-10-07 06:56:11",0.12299,2,saneokabe
422,2455571,Otodo,"2023-11-21 07:01:55",0.12300,83,toshinarikori
423,11157988,"Roman Yakovlev","2023-11-10 11:42:11",0.12300,24,rsyakovlev
424,10897259,USC20214490124,"2023-11-25 11:10:22",0.12302,25,loongonion
425,10567212,Stephie1.2.3,"2023-10-08 20:29:26",0.12303,1,stephie123
426,10986254,gu7617,"2023-10-15 15:57:00",0.12306,14,gu7617
427,9795412,Tarkhon,"2023-09-28 18:17:13",0.12308,1,tarkhon
428,10951224,Venkat43,"2023-11-11 00:59:33",0.12308,1,venkat43
429,6670551,"Olly Powell","2023-11-23 07:44:55",0.12308,1,ollypowell
430,10830583,"Felipe Reis","2023-09-28 21:10:54",0.12308,1,feliperf
431,10924835,USC20210120628,"2023-11-20 11:34:25",0.12308,1,usc20210120628
432,7732082,fw200735,"2023-10-11 03:33:31",0.12308,1,fw200735
433,11021093,chris5123,"2023-10-27 19:48:25",0.12311,52,"chris5123,poweichen0406"
434,11202471,"Mario Álvarez García","2023-11-19 15:20:20",0.12311,12,mariolvarezgarca
435,10956908,USC20214490104,"2023-11-19 15:52:33",0.12312,22,usc20214490104
436,11072987,"peizhi zhao","2023-10-19 13:03:39",0.12312,23,peizhizhao
437,10224769,MadMax2003,"2023-11-15 17:13:54",0.12312,2,madmax2003
438,11081236,"AKSHITH REDDY","2023-11-22 04:57:05",0.12313,31,"akshithreddyabba,nirajreddychintam,sameershaik123120"
439,11013339,"Mark ReedIII","2023-10-20 17:16:12",0.12313,5,reed0023
440,11113566,NaruseShiroha,"2023-10-25 08:43:02",0.12313,5,naruseshiroha
441,10980696,"BONU NAGA VAMSI VARDHAN","2023-11-04 07:00:47",0.12313,1,bonunagavamsivardhan
442,11188733,MSuhasSahay,"2023-11-04 18:41:39",0.12313,1,msuhassahay
443,11190906,"Kusuma Munagala","2023-11-05 10:31:53",0.12313,1,kusumamunagala
444,10953861,"Yamuna Tirampuram","2023-11-05 11:51:53",0.12313,1,yamunatirampuram
445,11191432,"DHARMAVARAPU SITA SAMANVITHA","2023-11-05 12:58:26",0.12313,1,sitasamanvitha
446,11191536,"Jaya Mahalakshmi","2023-11-05 13:22:16",0.12313,1,jayamahalakshmi
447,11191722,"Shaik Zuveriya zuvi","2023-11-05 14:04:47",0.12313,1,shaikzuveriyazuvi
448,11191771,SaiSuryaA,"2023-11-05 14:14:10",0.12313,1,saisuryaa
449,11191788,"Naga Sruthi197","2023-11-05 14:16:51",0.12313,1,nagasruthi197
450,10946287,"V Jeswanth","2023-11-07 10:21:29",0.12313,1,vjeswanth33
451,9381228,"G.Kavya Sravani","2023-11-08 06:37:35",0.12313,1,gkavyasravani
452,11191026,"Veerla Harsha","2023-11-05 11:08:23",0.12313,1,veerlaharsha
453,11203277,mounika330,"2023-11-07 11:24:11",0.12313,1,mounika330
454,11005390,ValeryBonneau,"2023-10-05 21:50:08",0.12313,1,valerybonneau
455,5119436,AT091014,"2023-10-15 17:01:39",0.12314,2,qaz9298
456,11112374,"Haji Hajiyev","2023-10-22 20:21:20",0.12314,10,hajihajiyev
457,10212400,"Jun Wei Yang","2023-10-14 13:09:48",0.12319,1,a27182818
458,11205724,YkWei312,"2023-11-07 21:54:49",0.12320,3,ykwei312
459,11104676,GabrielBissland,"2023-10-21 01:12:46",0.12323,7,gabrielbissland
460,11114858,"Saif Ur Rehman","2023-10-23 08:49:16",0.12323,1,belikesaif
461,11179002,ai_lousie,"2023-11-08 09:14:19",0.12324,5,ailousie
462,10237712,H.JIMBEAN,"2023-11-20 07:51:42",0.12324,4,hjimbean
463,10856892,hilfigerpronin,"2023-10-19 15:10:45",0.12325,55,hilfigerpronin
464,11300482,"Danni Rambing #2","2023-11-25 18:59:47",0.12325,5,dannirambing
465,11185943,SabreN113,"2023-11-05 02:14:33",0.12326,13,sabren113
466,10890327,"Oleksiy Podolskiy","2023-10-20 12:43:50",0.12326,6,oleksiypodolskiy
467,10907437,Cristian044,"2023-10-19 10:35:09",0.12327,1,cristian044
468,10648977,"Adam Golledge","2023-11-07 07:59:42",0.12330,51,adamgolledge1
469,10745436,"Chris Bell","2023-10-31 07:56:00",0.12330,4,chrisbell193
470,10139665,"Ingenia Numerorum","2023-10-30 13:56:27",0.12334,1,"dmitriydidenko,mikhailbokov,vadimryzhkov,yfrite"
471,11257842,MacDonno,"2023-11-18 03:41:02",0.12345,11,macdonno
472,11254014,"Triamb Talwar","2023-11-16 14:12:40",0.12345,3,triambtalwar
473,11216776,"YeonJae Kim 96","2023-11-09 10:12:31",0.12345,1,yeonjaekim96
474,11050800,Piplyang,"2023-11-22 06:22:52",0.12347,19,piplyang
475,11091931,Saviooo,"2023-10-27 23:36:52",0.12348,14,saviocoelhoif123
476,11206806,Krishnavamsi09096,"2023-11-12 22:49:15",0.12354,1,krishnavamsi09096
477,9586820,"Jose Maria Salas","2023-10-31 08:20:47",0.12354,5,josemariasalas
478,11264531,railab-hyunjun,"2023-11-19 06:10:39",0.12358,3,railabhyunjun
479,11061789,muskonu,"2023-10-17 08:53:01",0.12364,20,muskonu
480,10924447,"tokutome ryoma","2023-10-27 15:35:56",0.12365,27,tokutomeryoma
481,11099886,liandehang,"2023-10-20 01:24:06",0.12367,4,liandehang
482,7406462,JohnnyShi9575,"2023-11-14 10:52:09",0.12368,1,johnnyshi9575
483,10972104,bnbarry,"2023-10-01 08:05:07",0.12369,2,bnbarry
484,11012895,"Yerlan Baidildin","2023-10-06 13:41:55",0.12370,13,yerlanbaidildin
485,11135211,"Giuseppe Coco","2023-10-31 16:58:29",0.12371,9,giuseppecoco
486,11063845,"kiki 0711","2023-11-16 09:41:43",0.12372,2,kiki0711
487,3474557,psh103,"2023-11-19 08:49:36",0.12373,18,psh103
488,10864399,"Ayan #4","2023-10-29 17:53:48",0.12374,3,ayanch
489,11272119,HaseebAB,"2023-11-20 20:52:34",0.12376,7,sahananh0213
490,11182952,toruneko,"2023-11-05 17:58:18",0.12377,8,toruneko
491,9428505,"Jérémy-Mathieu MARTIN","2023-11-21 22:32:31",0.12378,3,drdjekyl
492,10989380,"Noah Wiggin","2023-11-21 08:20:14",0.12379,9,noahwiggin
493,11089983,"Xuefei Dou","2023-10-24 05:17:35",0.12381,3,xuefeidou
494,11121748,"bian libo","2023-10-24 06:43:58",0.12381,4,bianlibo
495,10719357,Nina8888,"2023-10-04 14:59:45",0.12382,3,nina8888
496,10841888,"Dobromir Chankov","2023-09-30 09:07:25",0.12384,1,dobromirchankov
497,11127756,"Jakrapun Sangchan #2","2023-11-10 03:23:33",0.12384,10,jakrapunsangchan
498,11261651,"Nirmit B Patel","2023-11-21 05:01:00",0.12391,9,nirmitbpatel
499,11111215,onur27,"2023-10-22 20:35:38",0.12392,1,onur27
500,11298869,zazafei,"2023-11-25 10:54:28",0.12392,7,zazafei
501,5069065,baseline_sota,"2023-10-24 12:05:38",0.12392,57,"asertyuk8,qaz992030"
502,10892548,MSilke,"2023-10-11 11:09:53",0.12393,5,msilke
503,11122927,liyongjin,"2023-10-24 13:56:52",0.12396,3,liyongjin
504,10913907,wanghaojie1,"2023-10-24 08:44:01",0.12398,6,wanghaojie1
505,11125796,tuffscl,"2023-10-25 16:09:27",0.12399,7,tuffscl
506,10873197,"Daniel Leiderman","2023-11-23 02:16:53",0.12400,5,danielleiderman
507,10990036,"Timothy Harper","2023-10-02 10:56:35",0.12402,8,timothyharper
508,10974804,"Ryan Nolan","2023-10-29 16:07:47",0.12402,99,ryannolan1
509,11105630,hawkkkkk8,"2023-10-21 12:48:26",0.12409,5,hawkkkkk8
510,11212476,"Yoann Monteiro","2023-11-10 12:36:31",0.12411,11,yoannmonteiro
511,10881304,YooJihye,"2023-09-28 16:46:22",0.12412,1,yoojihye
512,11236081,Xujialonglong,"2023-11-14 12:31:25",0.12415,17,xujialonglong
513,11015439,Norgann,"2023-10-16 13:07:40",0.12416,35,norgann
514,10794581,boggysyb,"2023-11-10 07:17:46",0.12416,17,boggysyb
515,11037093,AkinobuIzawa,"2023-10-10 05:47:31",0.12419,9,akinobuizawa
516,11117124,"Electric Weasle","2023-10-24 01:21:45",0.12419,2,electricweasle
517,11293737,ccbnadd,"2023-11-25 08:02:27",0.12420,4,ccbnadd
518,11077467,SITCEG05,"2023-11-17 12:28:52",0.12421,25,"aaron2203330,ceganukisilva,jonathancxt,seowweiquan,zhaixiang001"
519,11150661,rongtingoao,"2023-10-29 16:32:44",0.12424,6,rongtingoao
520,11216132,KaggleAri,"2023-11-09 06:41:24",0.12424,1,kaggleari
521,11119954,Helmeczi,"2023-11-06 15:38:19",0.12425,52,"erickhelmeczi,rkraighelmeczi"
522,11203072,RuiFSPinto,"2023-11-13 15:36:48",0.12430,6,ruifspinto
523,8070233,samu2505,"2023-10-14 11:04:46",0.12433,6,samu2505
524,11122410,WANGTENGYU1,"2023-10-24 13:13:09",0.12434,6,wangtengyu1
525,11203408,"Nizar Bd","2023-11-13 15:52:12",0.12434,10,nizarbd
526,11176675,Fawazfayez,"2023-11-05 12:50:44",0.12438,26,fawazfayez
527,11106475,"Mohamed Fayez","2023-11-05 13:50:21",0.12438,4,mohamedfayez0
528,11273739,"Юлия Сергеевна Чуйко","2023-11-20 14:54:28",0.12438,1,ulia1370
529,11149796,"Cumt Wang","2023-10-29 14:29:28",0.12440,3,cumtwang
530,11087282,"Angel Duenas","2023-10-25 03:06:05",0.12443,8,angelduenas
531,10993127,ShihLiTsai,"2023-11-22 05:38:15",0.12445,8,shihlitsai
532,11256502,"KJ #3","2023-11-17 11:21:58",0.12445,1,kristijanjovanoski
533,11227171,Saif_Shaikh,"2023-11-21 05:51:01",0.12446,27,saifshaikh7
534,10720763,"Gergely Banyai","2023-09-27 12:02:40",0.12448,8,gergelybanyai
535,11278077,"Francois L. GIRARD","2023-11-21 13:23:21",0.12450,2,francoislgirard
536,10900385,LKeren,"2023-10-22 10:04:57",0.12450,3,lkeren
537,11151759,"Bruno Souza Barros","2023-11-05 23:42:21",0.12455,10,bnsobob
538,11093283,"Bussiness Data Science","2023-10-21 23:54:10",0.12455,5,"isobelsue,jeff2282wang"
539,8121052,"Hilmi Reza","2023-11-24 12:58:52",0.12456,5,hilmireza
540,11208643,"S.Curry Best PG","2023-11-10 02:39:49",0.12458,30,scurrybestpg
541,11129168,"Gonçalo Lopes #2","2023-11-06 17:54:16",0.12460,19,glopesrr
542,11119864,swzlikefreedom,"2023-10-24 04:09:33",0.12460,13,swzlikefreedom
543,10969932,DennisZhangYang,"2023-10-24 04:59:53",0.12460,3,denniszhangyang
544,11233730,"Kushar Patel","2023-11-13 00:11:17",0.12460,1,syb04aniketpatil
545,11245757,"Om Hirani","2023-11-15 01:40:23",0.12460,1,omhirani
546,11251059,"Priya #16","2023-11-15 23:58:54",0.12460,1,priyankapatil03
547,11252805,"Atharva K.","2023-11-16 07:55:17",0.12460,1,atharvak27
548,11253423,"Raghav Arzare","2023-11-16 10:01:17",0.12460,1,raghavarzare
549,11259865,"Harshal Mukati","2023-11-17 14:48:25",0.12460,1,harshalmukati
550,11264347,SahilPatel3014,"2023-11-18 15:37:34",0.12460,1,sahilpatel3014
551,11265115,"Anshuman Patel ","2023-11-18 17:18:15",0.12460,1,anshuman007patel
552,11266888,AKASH_BHARTI_2412,"2023-11-19 06:59:22",0.12460,1,akashbharti2412
553,11274095,Rishi2003more,"2023-11-20 15:29:34",0.12460,1,rishi2003more
554,11283421,"Om sanjay Kathar ","2023-11-22 12:49:18",0.12460,1,omsanjaykathar
555,11285335,"Kedarnath Rothe","2023-11-22 15:33:39",0.12460,1,kedarnathrothe
556,11285312,"Sahil Singh #2","2023-11-22 15:43:24",0.12460,1,sahilsingh23
557,11285851,"Yash Dhanava","2023-11-22 16:37:39",0.12460,1,yashdhanava
558,11285932,"Vasant Phirke","2023-11-22 17:27:19",0.12460,1,vasantphirke
559,11286402,"Abhishek Ughade","2023-11-22 18:25:36",0.12460,1,abhishekughade830
560,11283239,"HARSHVARDHAN JAGDALE","2023-11-23 06:25:46",0.12460,1,harshvardhanjagdale
561,11290966,"Mayur Nimkande","2023-11-23 13:59:05",0.12460,1,mayurnimkande
562,11291767,"SY_B_54_Himanshu Shedam","2023-11-23 17:06:42",0.12460,1,syb54himanshushedam
563,11296471,"Tanay Ramteke","2023-11-24 17:53:37",0.12460,1,tanayramteke
564,11299402,"Shreyash Nawalkar","2023-11-25 12:43:08",0.12460,1,shreyashnawalkar
565,11300491,"PARV JAIN","2023-11-25 17:51:20",0.12460,1,parvjain9999
566,11115691,AKA-SSH,"2023-10-27 12:24:24",0.12460,4,redeyedraven
567,10938061,"Mihail Mirza 98","2023-10-03 14:08:42",0.12462,6,mihailmirza98
568,10879912,"Anuj Bohra","2023-09-27 17:09:51",0.12464,1,bohraanuj23
569,11069893,"Guan Lin Tao","2023-11-07 22:30:30",0.12467,4,guanlintao
570,11015388,Daichi_Mochizuki,"2023-11-20 02:02:51",0.12470,73,daichimochizuki
571,11094372,zhangyaolei,"2023-10-24 11:43:30",0.12471,12,zhangyaolei
572,8892168,JJcanbePerfect,"2023-11-21 12:51:32",0.12474,1,jjcanbeperfect
573,11035522,"Cameron Dahan","2023-10-08 20:58:30",0.12474,1,camerondahan
574,9886212,"Karim Elbana","2023-11-07 15:46:51",0.12479,1,karimelbana
575,11139527,lcy0319,"2023-10-27 14:22:10",0.12481,1,lcy0319
576,7344904,"Joseph Gulay","2023-11-16 09:03:21",0.12484,1,josephgulay
577,11153739,"xiaoyue dada","2023-10-30 08:47:42",0.12485,5,xiaoyuedada
578,11145585,Aalf,"2023-10-30 19:26:03",0.12485,1,lyalindmitriy
579,11190565,"Vladislav #8","2023-11-18 16:05:08",0.12486,14,falconly
580,11290464,"Burhan Yıldız","2023-11-24 21:41:16",0.12486,5,yldzburhan
581,11063086,Chirasthi,"2023-10-16 14:30:21",0.12486,6,chirasthi
582,10813929,"Tanishka Thakur","2023-10-07 11:09:26",0.12487,1,tanishkathakur
583,11201224,YangLiujia,"2023-11-07 05:44:02",0.12487,10,yangliujia
584,11220438,HTOrZ,"2023-11-21 05:53:08",0.12490,28,huitongorz
585,10787574,"Henry Li #2","2023-11-14 18:31:06",0.12491,4,runzheli
586,4269743,DevonC,"2023-11-01 11:54:01",0.12495,2,devonc
587,11199341,"Crusty Crew-ab","2023-11-13 17:17:17",0.12496,30,"bennikolai,daniellekatz12,kaleighohara,rachelholman,rohlwingluke,rpanagides,taryntrimble"
588,11182462,"Tarick Ali","2023-11-08 19:27:08",0.12497,2,tarickali
589,10618282,"Dadbay Flextape","2023-10-12 01:54:19",0.12497,2,dadbayflextape
590,11270871,"Souvik Das","2023-11-21 07:52:30",0.12500,12,souvikdas1142
591,11243538,MUCLuo,"2023-11-22 13:52:49",0.12500,11,mucluo
592,11073379,xxxsufe,"2023-10-15 14:11:13",0.12501,4,xxxsufe
593,10845068,"RABEMANANTSOA Anjarasoa Joela","2023-11-16 02:07:36",0.12502,3,joela01
594,2041239,B.b.Lill,"2023-11-15 07:17:16",0.12503,1,myreprise
595,11115682,LiMengAo,"2023-10-23 12:02:49",0.12504,1,limengao
596,10979607,GopalTheBoss,"2023-09-27 22:30:07",0.12505,1,gopaltheboss
597,2169068,"Joakim Arvidsson","2023-09-28 02:20:54",0.12505,1,joebeachcapital
598,10977875,"Kevin Abraham","2023-09-28 14:31:41",0.12505,1,kevinabraham67
599,7030636,"Mirolim Saidakhmatov","2023-10-10 11:09:18",0.12505,1,mirolimsaidakhmatov
600,11045843,"Zonit L.","2023-10-10 11:15:06",0.12505,1,zonitl
601,11040406,"Hanna Baber","2023-10-10 16:34:17",0.12505,1,hannababer
602,4911335,JorBet,"2023-10-10 17:52:35",0.12505,1,jorbet
603,11044485,"Andrew HAN","2023-10-11 03:39:06",0.12505,1,andrewhan88
604,11057661,"suyog magar","2023-10-13 06:32:20",0.12505,1,suyogmagar
605,8746519,"ShuXiang Gao","2023-10-24 15:06:59",0.12505,10,dalao1002
606,10757715,"Phil Winter","2023-10-15 17:44:29",0.12505,1,philwinter
607,11087371,the-sanyam,"2023-10-17 18:16:10",0.12505,1,sanyamjain14
608,10674149,"Peppino Durizzo","2023-11-04 14:45:13",0.12505,3,peppinodurizzo
609,11101280,zisa123,"2023-10-20 06:06:34",0.12505,1,zisa123
610,11060755,"Serg Malyshev","2023-10-20 20:40:33",0.12505,1,sergmalyshev
